_id,plot,genres,runtime,cast,num_mflix_comments,poster,title,fullplot,languages,released,directors,writers,lastupdated,year,countries,type,plot_embedding,awards.wins,awards.nominations,awards.text,imdb.rating,imdb.votes,imdb.id,rated,metacritic
573a1393f29313caabcddff1,"Dunson leads a cattle drive, the culmination of over 14 years of work, to its destination in Missouri. But his tyrannical behavior along the way causes a mutiny, led by his adopted son.","['Action', 'Adventure', 'Romance']",133.0,"['John Wayne', 'Montgomery Clift', 'Joanne Dru', 'Walter Brennan']",0,https://m.media-amazon.com/images/M/MV5BNzNiOGJhMDUtZjNjMC00YmE5LTk3NjQtNGM4ZjAzOGJjZmRlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SY1000_SX677_AL_.jpg,Red River,"Fourteen years after starting his cattle ranch in Texas, Tom Dunston is finally ready to drive his 10,000 head of cattle to market. Back then Dunston, his sidekick Nadine Groot and a teen-aged boy, Matt Garth -who was the only survivor of an Indian attack on a wagon train - started off with only two head of cattle. The nearest market however is in Missouri, a 1000 miles away. Dunston is a hard task master demanding a great deal from the men who have signed up for the drive. Matt is a grown man now and fought in the Civil War. He has his own mind as well and he soon runs up against the stubborn Dunston who won't listen to advice from anyone. Soon, the men on the drive are taking sides and Matt ends up in charge with Dunston vowing to kill him.","['English', 'Spanish']",1948-09-17,"['Howard Hawks', 'Arthur Rosson']","['Borden Chase (screenplay)', 'Charles Schnee (screenplay)', 'Borden Chase (from ""The Saturday Evening Post"" story)']",2015-09-16 03:41:48.620000000,1948,['USA'],movie,0.0,4,2,Nominated for 2 Oscars. Another 2 wins & 2 nominations.,7.8,19788.0,40724,APPROVED,0.0
573a1393f29313caabcde00c,A night club owner becomes infatuated with a torch singer and frames his best friend/manager for embezzlement when the chanteuse falls in love with him.,"['Action', 'Drama', 'Film-Noir']",95.0,"['Ida Lupino', 'Cornel Wilde', 'Celeste Holm', 'Richard Widmark']",2,https://m.media-amazon.com/images/M/MV5BMjc1ZTNkM2UtYzY3Yi00ZWZmLTljYmEtNjYxZDNmYzk2ZjkzXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_SY1000_SX677_AL_.jpg,Road House,"Jefty, owner of a roadhouse in a backwoods town, hires sultry, tough-talking torch singer Lily Stevens against the advice of his manager Pete Morgan. Jefty is smitten with Lily, who in turn exerts her charms on the more resistant Pete. When Pete finally falls for her and she turns down Jefty's marriage proposal, they must face Jefty's murderous jealousy and his twisted plots to ""punish"" the two.",['English'],1948-09-22,['Jean Negulesco'],"['Edward Chodorov (screen play)', 'Margaret Gruen (story)', 'Oscar Saul (story)']",2015-08-14 00:09:40.583000000,1948,['USA'],movie,0.0,0,1,1 nomination.,7.3,1353.0,40740,PASSED,0.0
573a1393f29313caabcde061,"When two US cavalrymen transporting a gold shipment get killed, US Army Intelligence investigator John Haven goes undercover to a mining and logging town to find the killers.","['Action', 'Mystery', 'Romance']",87.0,"['Dick Powell', 'Jane Greer', 'Agnes Moorehead', 'Burl Ives']",1,https://m.media-amazon.com/images/M/MV5BN2U3YWJjOWItOWY3Yy00NTMxLTkxMGUtOTQ1MzEzODM2MjRjXkEyXkFqcGdeQXVyNTk1MTk0MDI@._V1_SY1000_SX677_AL_.jpg,Station West,"Dick Powell stars as Haven, a government private investigator assigned to investigate the murders of two cavalrymen. Travelling incognito, Haven arrives in a small frontier outpost, where saloon singer Charlie controls all illegal activities. After making short work of Charlie's burly henchman, Haven gets a job at her gambling emporium, biding his time and gathering evidence against the gorgeous crime chieftain Cast as a philosophical bartender, Burl Ives is afforded at least one opportunity to sing.",['English'],1948-10-16,['Sidney Lanfield'],"['Frank Fenton (screenplay)', 'Winston Miller (screenplay)', 'Luke Short (novel)']",2015-08-24 00:20:31.667000000,1948,['USA'],movie,0.0,0,1,1 nomination.,6.8,578.0,40835,PASSED,0.0
573a1393f29313caabcde1dd,A squad of the 101st Airborne Division copes with being trapped in the besieged city of Bastogne during the Battle of the Bulge.,"['Action', 'War', 'Drama']",118.0,"['Van Johnson', 'John Hodiak', 'Ricardo Montalban', 'George Murphy']",1,https://m.media-amazon.com/images/M/MV5BYTYzOGIyNGQtZDljZi00NGYzLThkOTktNzNhMTM1M2Y1NDlhL2ltYWdlXkEyXkFqcGdeQXVyNDQzMDg4Nzk@._V1_SY1000_SX677_AL_.jpg,Battleground,"We follow a band of American soldiers as they engage the Germans in a snowy, foggy winter near Bastogne in World War II. They're low on fuel, rations, and ammunition; the Germans are constantly encouraging their surrender via radio and leaflets, and most importantly, the pervasive thick fog makes movement and identification difficult and prevents their relief by Allied air support. This film focuses much more on the psychology and morale of the soldiers than on action footage and heroics.","['English', 'French', 'German']",1950-01-20,['William A. Wellman'],['Robert Pirosh (story)'],2015-09-16 03:42:42.353000000,1949,['USA'],movie,0.0,5,5,Won 2 Oscars. Another 3 wins & 5 nominations.,7.6,4892.0,41163,APPROVED,0.0
573a1393f29313caabcde458,A dramatization of the World War II Battle of Iwo Jima.,"['Action', 'Drama', 'War']",100.0,"['John Wayne', 'John Agar', 'Adele Mara', 'Forrest Tucker']",0,https://m.media-amazon.com/images/M/MV5BZGVkZTZlZWMtOGE5Ny00YjExLTk2ZjYtNDE0NWYzNDdlOWYwXkEyXkFqcGdeQXVyNDYzNTI2ODc@._V1_SY1000_SX677_AL_.jpg,Sands of Iwo Jima,"After his wife takes their son and leaves him, Sgt. John Stryker is an embittered man who takes his misery out on the men under his command. They're a bunch of green recruits who have a hard time dealing with Stryker's tough drills and thicker skin. Even his old friends start to wonder if he's gone from being the epitome of a tough Marine Sergeant to a man over the edge.",['English'],1950-03-01,['Allan Dwan'],"['Harry Brown (screenplay)', 'James Edward Grant (screenplay)', 'Harry Brown (story)']",2015-08-18 00:18:58.517000000,1949,['USA'],movie,0.0,5,0,Nominated for 4 Oscars. Another 1 win.,7.2,6929.0,41841,APPROVED,0.0
573a1394f29313caabcde741,A British lady entomologist travels to a Balkan country to look into germ warfare trials using various bugs as carriers.,"['Action', 'Thriller']",90.0,"['Margaret Lockwood', 'Dane Clark', 'Marius Goring', 'Naunton Wayne']",0,https://m.media-amazon.com/images/M/MV5BMTQ0ODYwNTYzOV5BMl5BanBnXkFtZTgwMDM2OTgwMzE@._V1_SY1000_SX677_AL_.jpg,Highly Dangerous,When British Intelligence discovers that an Iron Curtian country is developing insects as weapons they persuade eminent entomologist Frances Gray to get into the country to collect some specimens. On arrival her cover is almost immediately blown and her contact murdered. The future looks grim for her and also perhaps for the world.,['English'],1951-10-12,['Roy Ward Baker'],['Eric Ambler'],2015-09-17 04:50:07.010000000,1950,['UK'],movie,0.0,0,1,1 nomination.,5.8,321.0,42553,,0.0
573a1394f29313caabcde77d,Adventurer Allan Quartermain leads an expedition into uncharted African territory in an attempt to locate an explorer who went missing during his search for the fabled diamond mines of King Solomon.,"['Adventure', 'Romance', 'Action']",103.0,"['Deborah Kerr', 'Stewart Granger', 'Richard Carlson', 'Hugo Haas']",1,https://m.media-amazon.com/images/M/MV5BYjZlOWFjNzktMDQ3OC00ODQxLWEzZjMtN2E0Y2MwM2FkMzE0XkEyXkFqcGdeQXVyNTEwNDcxNDc@._V1_SY1000_SX677_AL_.jpg,King Solomon's Mines,"Guide Allan Quatermain helps a young lady (Beth) find her lost husband somewhere in Africa. It's a spectacular adventure story with romance, because while they fight with wild animals and cannibals, they fall in love. Will they find the lost husband and finish the nice connection?",['English'],1950-11-24,"['Compton Bennett', 'Andrew Marton']","['Helen Deutsch (screenplay)', 'H. Rider Haggard (novel)']",2015-08-06 00:32:20.070000000,1950,['USA'],movie,0.0,4,1,Won 2 Oscars. Another 2 wins & 1 nomination.,6.9,4128.0,42646,PASSED,0.0
573a1394f29313caabcde7ee,"An Australian sheepman comes to Montana looking for grazing space, is opposed by local ranchers and a wealthy cattle-woman.","['Action', 'Adventure', 'Romance']",76.0,"['Errol Flynn', 'Alexis Smith', 'S.Z. Sakall', 'Douglas Kennedy']",1,https://m.media-amazon.com/images/M/MV5BMTEyNjI3MTQzMTZeQTJeQWpwZ15BbWU4MDExNjA5MDMx._V1_SY1000_SX677_AL_.jpg,Montana,"Australian sheep-man Morgan Lane comes to Montana looking for government-owned grazing land, and encamps his sheep at the boundary line (where the bad grazing ends and the good grazing begins) set up by the cattle barons to keep the sheep from nubbing away at the good grass. He goes to town, posing as a merchant, explains his Australian accent, and learns that Maria Singleton, owner of a large ranch, and Rodney Ackroyd (who never explains where he got his name), another ranch owner and Miss Singleton's fiancèe, are the leaders of the cattlemen against the sheep-men. Romance tugs at Morgan and Miss Singleton, who quickly decides that Morgan has a much better name than Rodney (and other attributes) but the cattle-vs.-sheep feud keeps them apart. Until they meet in the street for a showdown gunfight following a disastrous clash between the cattle and sheep factions.",['English'],1950-01-28,"['Ray Enright', 'Raoul Walsh']","['James R. Webb (screenplay)', 'Borden Chase (screenplay)', ""Charles O'Neal (screenplay)"", 'Ernest Haycox (story)']",2015-09-17 04:39:05.470000000,1950,['USA'],movie,0.0,1,0,1 win.,6.2,759.0,42744,APPROVED,0.0
573a1394f29313caabcded1c,A ragtag group of American stragglers battles against superior Communist troops in an abandoned Buddhist temple during the Korean War.,"['Action', 'Drama', 'War']",85.0,"['Gene Evans', 'Robert Hutton', 'Steve Brodie', 'James Edwards']",0,https://m.media-amazon.com/images/M/MV5BNzUwNmY4ODQtMTY0ZS00ZmQ4LWJhMTktNDkwMjkxYzZmZWE1XkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SY1000_SX677_AL_.jpg,The Steel Helmet,"During the Korean War, strong but worn and cantankerous Sergeant Zack is aided by a young, orphaned Korean boy. Together they encounter and join a small group of American soldiers. The group stumbles upon a Buddhist temple where they decide to hold up, believing it to be empty...",['English'],1951-02-02,['Samuel Fuller'],['Samuel Fuller'],2015-08-23 00:44:00.827000000,1951,['USA'],movie,0.0,1,0,1 win.,7.6,2401.0,44072,APPROVED,0.0
573a1394f29313caabcdedf8,Col. Paul Tibbetts piloted the plane that dropped the atomic bomb on Hiroshima in World War 2.,"['Action', 'Biography', 'Drama']",122.0,"['Robert Taylor', 'Eleanor Parker', 'James Whitmore', 'Larry Keating']",0,https://m.media-amazon.com/images/M/MV5BYTQyODVkY2EtNDc2Yi00ODUyLTk2NjgtYzE5YmVmMzczYmIzL2ltYWdlXkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_SY1000_SX677_AL_.jpg,Above and Beyond,"The story of Colonel Paul Tibbets, the pilot of the Enola Gay, the bomber that dropped the atomic bomb on Hiroshima. Although unaware of the full potential of this new weapon, he knows that it is capable of doing tremendously more damage than any other weapon used before, and that the death toll resulting from it will be enormous. He is reluctant to be the person who will end so many lives, but if using it may bring an end to the war, then not doing so may result in even more lives being lost in continued ground assaults as the fighting goes on. At the same time, the intense secrecy surrounding this mission leaves him with no one he can express his thoughts and doubts to, not even his wife. As time goes on, the pressure upon him only increase.",['English'],1953-01-02,"['Melvin Frank', 'Norman Panama']","['Beirne Lay Jr. (story)', 'Melvin Frank', 'Norman Panama', 'Beirne Lay Jr.']",2015-08-28 00:07:46.813000000,1952,['USA'],movie,0.0,3,2,Nominated for 2 Oscars. Another 1 win & 2 nominations.,7.0,783.0,44324,APPROVED,0.0
573a1394f29313caabcdf12c,"After Andre Moreau finds he is the secret bastard son of a recently deceased noble, he realizes that it his own sister that he's romantically drawn to.","['Action', 'Adventure', 'Comedy']",115.0,"['Stewart Granger', 'Eleanor Parker', 'Janet Leigh', 'Mel Ferrer']",0,https://m.media-amazon.com/images/M/MV5BMTYxODY4MzczOV5BMl5BanBnXkFtZTgwMjAyOTYyMjE@._V1_SY1000_SX677_AL_.jpg,Scaramouche,"Andre-Louis Moreau is a nobleman's bastard in the days of the French revolution. Noel, the Marquis de Mayne, a nobleman in love with the Queen, is ordered to seek the hand of a young ingenue, Aline, in marriage. Andre also meets Aline, and forms an interest in her. But when the marquis kills his best friend Andre declares himself the Marquis's enemy and vows to avenge his friend. He hides out, a wanted man, as an actor in a commedia troupe, and spends his days learning how to handle a sword. When de Maynes becomes a spadassinicide, challenging opposing National Assembly members to duels they have no hope of winning, Andre becomes a politician to protect the third estate (and hopefully ventilate de Maynes).",['English'],1952-06-27,['George Sidney'],"['Ronald Millar (screenplay)', 'George Froeschel (screenplay)', 'Rafael Sabatini (based on the novel by)']",2015-08-23 00:11:05.923000000,1952,['USA'],movie,0.0,1,1,1 win & 1 nomination.,7.7,4112.0,45125,APPROVED,0.0
573a1394f29313caabcdf340,Richard Burton plays a Scottish Army officer put in charge of a disparate band of ANZAC troops on the perimeter of Tobruk with the German Army doing their best to dislodge them.,"['Action', 'Adventure', 'Drama']",88.0,"['Richard Burton', 'James Mason', 'Robert Newton', 'Robert Douglas']",1,https://m.media-amazon.com/images/M/MV5BNjViMWZhYzUtNGM4Ni00ZjQ2LWExNTEtN2M1OTA2NDUyODMwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_SY1000_SX677_AL_.jpg,The Desert Rats,"Rommel has the British in retreat on his way to the Suez Canal. All that stands in his way is Tobruk, held by a vastly out numbered force of Australian troops. Richard Burton leads these troops on daring raids against Rommel, keeping him off balance as they earn the nickname 'The Desert Rats'.","['English', 'German']",1953-05-20,['Robert Wise'],['Richard Murphy'],2015-08-29 00:03:46.110000000,1953,['USA'],movie,0.0,2,0,Nominated for 1 Oscar. Another 1 win.,6.8,3379.0,45679,APPROVED,0.0
573a1394f29313caabcdf465,"King Arthur's rule is threatened by the adulterous love between Sir Lancelot and Queen Guinevere, a relationship the king's enemies hope to exploit.","['Action', 'Adventure', 'Drama']",115.0,"['Robert Taylor', 'Ava Gardner', 'Mel Ferrer', 'Anne Crawford']",0,https://m.media-amazon.com/images/M/MV5BYjQyMmIyODMtYWU3YS00NTMzLWI3OTAtOWVlNzczMTc1NjQ4XkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_SY1000_SX677_AL_.jpg,Knights of the Round Table,"King Arthur establishes the greatest reign England has ever seen, and along for the ride are his indispensable Knights of the Round Table, particularly Sir Lancelot. Then, Arthur finds himself a bride, the beautiful Guenivere. While she loves Arthur, she also loves Lancelot and though Lancelot repeatedly fights it, he loves her, too. Treachery is brewing as the evil Morgan le Fay and her knight Sir Modred work to trap them. So begins the decline and eventual fall of Arthur and Camelot.",['English'],1954-01-15,['Richard Thorpe'],"['Talbot Jennings (screenplay)', 'Jan Lustig (screenplay)', 'Noel Langley (screenplay)', 'Thomas Malory (based on ""Le Morte D\'Arthur"")']",2015-09-13 00:15:19.830000000,1953,['USA'],movie,0.0,0,4,Nominated for 2 Oscars. Another 2 nominations.,6.3,2262.0,45966,APPROVED,0.0
573a1394f29313caabcdf488,"The Bowery Boys find themselves in London, in an old mansion complete with a dungeon, an ominous bell tower and the ghost of an old hangman.","['Action', 'Adventure', 'Comedy']",62.0,"['Leo Gorcey', 'Huntz Hall', 'Bernard Gorcey', 'Angela Greene']",0,,Loose in London,"Word comes to the Bowery that titled, great, great grand-uncle of Horace Debussy Jones, better known as Sach, is near death and has provided transportation to summon relatives from around the world. Sach and the Bowery Boys, Slip Mahoney, Butch Williams, Chuck Anderson and Soda Shoppe owner Louie Dumbrowsky, trade Sach's pre-paid first class ticket for lesser (much lesser) accommodations and embark for ye olde London towne. There, they find the old man, the Earl of Walsingham already surrounded by sinister Sir Edgar Whipsnade; Reggie, the obligatory Fop; the spinster Aunt Agatha; the young and seductive Lady Marcia; moronic Cousin Herbert, and Hoskins, the Butler. They, of course,are assembled in a plot to slowly poison the old Earl and to get rid of Sach and his pals.",['English'],1953-05-24,['Edward Bernds'],"['Edward Bernds (screenplay)', 'Elwood Ullman (screenplay)']",2015-07-08 09:09:49.550000000,1953,['USA'],movie,0.0,0,1,1 nomination.,7.0,182.0,46011,APPROVED,0.0
